Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot128,"Дрон Функция (Доброслав)",normal,1,Failed,"White King","White King: Objective #6","1","12:40:38","12:42:19",
Bot129,"Ростислав Титович",impossible,29,Failed,"Inventory Check","Zone baraholshik_arsenal_area_3","1","12:41:31","12:44:16",
Bot130,"Афанасий Касатый",impossible,28,Failed,"Command Center","Command Center: Objective #8","1","12:41:32","12:47:13",
Bot130,"Афанасий Касатый",impossible,28,Failed,"Command Center","Command Center: Objective #9","1","12:47:18","12:47:54",
Bot130,"Афанасий Касатый",impossible,28,Failed,"Command Center","Command Center: Objective #6","1","12:47:59","12:48:26",
Bot130,"Афанасий Касатый",impossible,28,Failed,"Command Center","Command Center: Objective #3","1","12:48:31","12:48:31",
Bot130,"Афанасий Касатый",impossible,28,Failed,"Command Center","Command Center: Objective #7","1","12:48:36","12:48:36",
Bot130,"Афанасий Касатый",impossible,28,Failed,"Command Center","Command Center: Objective #5","1","12:48:41","12:48:41",
Bot130,"Афанасий Касатый",impossible,28,Failed,"Command Center","Command Center: Objective #4","1","12:48:46","12:48:46",
Bot130,"Афанасий Касатый",impossible,28,Failed,"Command Center","Command Center: Objective #2","1","12:48:51","12:48:51",
Bot131,"Олег Беломестнов",impossible,37,Failed,"Documents","Item Military documents #1","1","12:41:33","12:47:48",
Bot132,"Ян Энтин",impossible,10,Completed,"Black Pawn","Black Pawn: Objective #3","1","12:41:35","12:49:52",
Bot132,"Ян Энтин",impossible,10,Completed,"Black Pawn","Black Pawn: Objective #8","1","12:49:57","12:52:11",
Bot132,"Ян Энтин",impossible,10,Completed,"Black Pawn","Black Pawn: Objective #4","1","12:52:16","12:52:30",
Bot132,"Ян Энтин",impossible,10,Completed,"Black Pawn","Black Pawn: Objective #9","1","12:52:35","12:52:52",
Bot132,"Ян Энтин",impossible,10,Failed,"Black Pawn","Black Pawn: Objective #10","1","12:52:57","12:52:57",
Bot132,"Ян Энтин",impossible,10,Completed,"Black Pawn","Black Pawn: Objective #7","1","12:53:02","12:53:27",
Bot132,"Ян Энтин",impossible,10,Failed,"Black Pawn","Black Pawn: Objective #2","1","12:53:32","12:53:35",
Bot132,"Ян Энтин",impossible,10,Failed,"Black Pawn","Black Pawn: Objective #1","1","12:53:41","12:53:41",
Bot132,"Ян Энтин",impossible,10,Completed,"Black Pawn","Black Pawn: Objective #6","1","12:53:46","12:53:56",
Bot132,"Ян Энтин",impossible,10,Completed,"Black Pawn","Black Pawn: Objective #5","1","12:54:01","12:54:10",
Bot132,"Ян Энтин",impossible,10,Completed,"Black Pawn","Black Pawn: Objective #11","1","12:54:15","12:55:04",
Bot132,"Ян Энтин",impossible,10,Completed,"Helicopter","Helicopter: Objective #1","1","12:55:09","12:55:40",
Bot132,"Ян Энтин",impossible,10,Active,"White Bishop","White Bishop: Objective #1","1","12:55:45","N/A",
Bot134,"Кабан Повидлыч (Modesto)",normal,1,Failed,"D2 Area","D2 Area: Objective #5","1","12:41:35","12:41:47",
Bot134,"Кабан Повидлыч (Modesto)",normal,1,Failed,"D2 Area","D2 Area: Objective #6","1","12:43:08","12:43:11",
Bot134,"Кабан Повидлыч (Modesto)",normal,1,Failed,"D2 Area","D2 Area: Objective #2","1","12:43:13","12:44:06",
Bot134,"Кабан Повидлыч (Modesto)",normal,1,Failed,"D2 Area","D2 Area: Objective #1","1","12:44:11","12:44:28",
Bot134,"Кабан Повидлыч (Modesto)",normal,1,Failed,"D2 Area","D2 Area: Objective #4","1","12:44:33","12:44:36",
Bot134,"Кабан Повидлыч (Modesto)",normal,1,Failed,"D2 Area","D2 Area: Objective #3","1","12:44:41","12:44:57",
Bot134,"Кабан Повидлыч (Modesto)",normal,1,Completed,"White King","White King: Objective #12","1","12:45:02","12:45:52",
Bot134,"Кабан Повидлыч (Modesto)",normal,1,Failed,"White King","White King: Objective #9","1","12:45:57","12:47:33",
Bot135,"Потап Полтанов",impossible,35,Completed,"Pest Control","Zone eger_barracks_area_1","1","12:41:40","12:42:22",
Bot135,"Потап Полтанов",impossible,35,Failed,"Pest Control","Zone eger_barracks_area_2","1","12:42:27","12:42:33",
Bot147,"Феликс Кулаков",impossible,26,Failed,"Documents","Item Military documents #1","1","12:46:32","12:49:35",
Bot148,"Савва Пименов",impossible,19,Pending,"Command Center","Command Center: Objective #8","1","12:46:33","N/A",
Bot149,"Ипполит Шаршин",impossible,32,Active,"Documents","Item Military documents #1","1","12:46:35","N/A",
Bot150,"Даниил Сальков",impossible,18,Failed,"The Bunker - Part 2","Zone prapor_025_area_1","1","12:46:36","12:48:29",
Bot151,"Альберт Чепурин",impossible,31,Failed,"Inventory Check","Zone baraholshik_arsenal_area_3","1","12:46:36","12:49:58",
Bot156,"Лев Удмурт (Cletus)",normal,1,Completed,"Train Yard Bunker Entrance","Train Yard Bunker Entrance: Objective #1","1","12:48:05","12:48:21",
Bot156,"Лев Удмурт (Cletus)",normal,1,Completed,"White Knight","White Knight: Objective #1","3","12:48:26","12:49:38",
Bot156,"Лев Удмурт (Cletus)",normal,1,Completed,"White Knight","White Knight: Objective #3","2","12:49:43","12:50:54",
Bot156,"Лев Удмурт (Cletus)",normal,1,Failed,"White Knight","White Knight: Objective #2","2","12:50:59","12:52:01",
Bot157,"Максим Гаранин",impossible,29,Failed,"Hermetic Depot","Hermetic Depot: Objective #2","1","12:49:10","12:50:57",
Bot157,"Максим Гаранин",impossible,29,Completed,"Hermetic Depot","Hermetic Depot: Objective #5","1","12:51:02","12:55:24",
Bot157,"Максим Гаранин",impossible,29,Failed,"Hermetic Depot","Hermetic Depot: Objective #8","1","12:55:29","12:55:55",
Bot157,"Максим Гаранин",impossible,29,Pending,"White Knight Rear Drop-Down","White Knight Rear Drop-Down: Objective #1","1","12:56:00","N/A",
Bot158,"Елизар Петров",impossible,37,Pending,"Black Knight","Black Knight: Objective #2","1","12:49:10","N/A",
Bot160,"Никита Аносов",impossible,34,Completed,"D2 from Dome","D2 from Dome: Objective #2","1","12:51:01","12:51:15",
Bot160,"Никита Аносов",impossible,34,Completed,"D2 from Dome","D2 from Dome: Objective #3","1","12:51:20","12:51:38",
Bot160,"Никита Аносов",impossible,34,Completed,"D2 from Dome","D2 from Dome: Objective #1","1","12:51:43","12:51:54",
Bot160,"Никита Аносов",impossible,34,Failed,"Black Pawn","Black Pawn: Objective #5","1","12:52:00","12:54:36",
Bot161,"Никита Гаранин",impossible,10,Failed,"Dome Upper Sniping","Dome Upper Sniping: Objective #3","1","12:51:02","12:54:34",
Bot163,"Merle Vickers",impossible,25,Active,"Command Center","Command Center: Objective #1","1","12:51:49","N/A",
Bot171,"Ahmed Yancy",impossible,38,Active,"D2 Switch","D2 Switch: Objective #1","1","12:55:46","N/A",
Bot172,"Clemente Begley",impossible,35,Pending,"Black Bishop Underground","Black Bishop Underground: Objective #6","1","12:55:49","N/A",
