Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot10,"Макей Бессонов",hard,18,Completed,"Techlight","Techlight: Objective #2","3","17:31:47","17:32:19",
Bot10,"Макей Бессонов",hard,18,Completed,"Big Sale","Zone place_SALE_03_TOPBRAND","1","17:32:25","17:32:48",
Bot10,"Макей Бессонов",hard,18,Completed,"Big Sale","Zone place_SALE_03_AVOKADO","1","17:32:53","17:33:42",
Bot10,"Макей Бессонов",hard,18,Failed,"Big Sale","Zone place_SALE_03_KOSTIN","1","17:33:47","17:34:29",
Bot14,"Lynn Quinonez",hard,10,Completed,"OLI Showroom West","OLI Showroom West: Objective #1","1","17:18:00","17:23:10",
Bot14,"Lynn Quinonez",hard,10,Failed,"OLI Showroom West","OLI Showroom West: Objective #10","1","17:23:15","17:23:25",
Bot15,"Jackie Reeser",hard,16,Failed,"Big Sale","Zone place_SALE_03_AVOKADO","1","17:18:01","17:31:45",
Bot16,"Forest Tower",hard,21,Failed,"OLI SE Office","OLI SE Office: Objective #1","1","17:18:02","17:25:02",
Bot17,"Edward Miyashiro",hard,12,Failed,"Mantis","Mantis: Objective #4","1","17:18:03","17:25:38",
Bot17,"Edward Miyashiro",hard,12,Completed,"Mantis","Mantis: Objective #3","1","17:25:43","17:26:32",
Bot17,"Edward Miyashiro",hard,12,Completed,"Mantis","Mantis: Objective #2","1","17:26:37","17:26:42",
Bot17,"Edward Miyashiro",hard,12,Failed,"Mantis","Mantis: Objective #1","1","17:26:47","17:27:11",
Bot23,"Nick Heskett",hard,23,Failed,"Database - Part 1","Item OLI cargo manifests","1","17:22:58","17:24:12",
Bot27,"Conrad Malik",hard,20,Completed,"Database - Part 1","Item OLI cargo manifests","1","17:25:39","17:27:16",
Bot27,"Conrad Malik",hard,20,Failed,"Database - Part 1","Item Goshan cargo manifests","1","17:27:21","17:29:11",
Bot28,"Rick Malave",hard,2,Failed,"OLI Loading Dock Stashes","OLI Loading Dock Stashes: Objective #3","1","17:25:40","17:36:02",
Bot29,"Melvin Rhynes",hard,12,Failed,"OLI NE Office","OLI NE Office: Objective #1","2","17:25:43","17:34:18",
Bot30,"Todd Pearcy",hard,16,Failed,"Database - Part 1","Item OLI cargo manifests","1","17:25:47","17:28:52",
Bot33,"Макей Дёмин",hard,30,Completed,"Vitamins - Part 1","Item Chemical container #2","1","17:28:14","17:29:50",
Bot33,"Макей Дёмин",hard,30,Completed,"Vitamins - Part 1","Item Chemical container #3","1","17:29:55","17:31:29",
Bot33,"Макей Дёмин",hard,30,Failed,"Informed Means Armed","Zone place_skier_11_3","1","17:31:34","17:32:04",
Bot35,"Stevie Brungardt",hard,12,Failed,"Techlight","Techlight: Objective #2","1","17:31:45","17:31:57",
Bot36,"Dallas Berends",hard,11,Active,"OLI Showroom East","OLI Showroom East: Objective #1","1","17:31:45","N/A",
Bot37,"Елисей Косяк",hard,7,Active,"OLI Showroom East","OLI Showroom East: Objective #4","1","17:33:05","N/A",
Bot38,"Константин Злобин",hard,26,Pending,"KIBA","KIBA: Objective #1","1","17:33:06","N/A",
Bot39,"Лев Стеблёв",hard,7,Pending,"OLI NW Office","OLI NW Office: Objective #1","1","17:33:07","N/A",
Bot40,"Доброслав Чернышёв",hard,27,Pending,"Database - Part 2","Item OLI cargo route documents","1","17:33:08","N/A",
Bot42,"Тихон Ефремов",hard,13,Failed,"Techlight","Techlight: Objective #1","1","17:35:53","17:36:12",
Bot42,"Тихон Ефремов",hard,13,Failed,"Techlight","Techlight: Objective #2","1","17:36:17","17:36:22",
Bot42,"Тихон Ефремов",hard,13,Failed,"Mantis","Mantis: Objective #1","1","17:36:27","17:36:39",
Bot42,"Тихон Ефремов",hard,13,Failed,"Mantis","Mantis: Objective #2","1","17:36:45","17:36:49",
Bot42,"Тихон Ефремов",hard,13,Failed,"Mantis","Mantis: Objective #4","1","17:36:55","17:37:09",
Bot42,"Тихон Ефремов",hard,13,Failed,"Mantis","Mantis: Objective #3","1","17:37:14","17:37:40",
Bot42,"Тихон Ефремов",hard,13,Active,"Goshan North Office","Goshan North Office: Objective #2","1","17:37:45","N/A",
Bot43,"Никита Гусаров",hard,27,Failed,"Goshan North Office","Goshan North Office: Objective #2","1","17:35:55","17:35:59",
Bot43,"Никита Гусаров",hard,27,Pending,"Goshan North Office","Goshan North Office: Objective #1","1","17:36:04","N/A",
Bot44,"Дмитрий Бережной",hard,21,Active,"Mantis","Mantis: Objective #3","1","17:37:54","N/A",
