Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot30,"Емельян Лещёв",hard,16,Failed,"Revision - Reserve","Zone tadeush_t90_area_check_1","1","22:47:36","22:48:06",
Bot30,"Емельян Лещёв",hard,16,Completed,"Revision - Reserve","Zone tadeush_bmp2_area_check_2","1","22:48:11","22:48:25",
Bot30,"Емельян Лещёв",hard,16,Failed,"Revision - Reserve","Zone tadeush_stryker_area_check_4","1","22:48:30","22:51:26",
Bot31,"Пахом Гребенщиков",hard,22,Failed,"Reserve","Zone huntsman_029","1","22:46:26","22:46:39",
Bot35,"Филимон Горохов",hard,33,Completed,"Classified Technologies","Item T-90M Commander Control Panel","1","22:46:56","22:47:13",
Bot35,"Филимон Горохов",hard,33,Completed,"Pest Control","Zone eger_barracks_area_1","1","22:47:18","22:49:45",
Bot35,"Филимон Горохов",hard,33,Failed,"Pest Control","Zone eger_barracks_area_2","1","22:49:50","22:50:22",
Bot36,"Валентин Сёмин",hard,35,Failed,"Documents","Item Military documents #2","1","22:46:56","22:50:37",
Bot37,"Афанасий Артёмов",hard,22,Failed,"Back Door","Zone mechanik_exit_area_1","1","22:47:04","22:47:04",
Bot37,"Афанасий Артёмов",hard,22,Failed,"Pest Control","Zone eger_barracks_area_1","1","22:47:09","22:50:49",
Bot38,"Панкрат Задорнов",hard,1,Completed,"Hermetic Depot","Hermetic Depot: Objective #3","1","22:47:17","22:47:25",
Bot38,"Панкрат Задорнов",hard,1,Failed,"Hermetic Depot","Hermetic Depot: Objective #8","1","22:47:30","22:47:43",
Bot38,"Панкрат Задорнов",hard,1,Completed,"Hermetic Depot","Hermetic Depot: Objective #4","1","22:47:48","22:47:59",
Bot38,"Панкрат Задорнов",hard,1,Completed,"Hermetic Depot","Hermetic Depot: Objective #7","1","22:48:04","22:51:36",
Bot38,"Панкрат Задорнов",hard,1,Completed,"Hermetic Depot","Hermetic Depot: Objective #1","1","22:51:41","22:52:29",
Bot38,"Панкрат Задорнов",hard,1,Failed,"Hermetic","Hermetic: Objective #3","1","22:52:34","22:52:56",
Bot44,"Архипп Косков",hard,37,Pending,"South Hill Sniping","South Hill Sniping: Objective #4","2","22:51:30","N/A",
Bot44,"Архипп Косков",hard,37,Pending,"South Hill Sniping","South Hill Sniping: Objective #3","1","22:51:47","N/A",
Bot44,"Архипп Косков",hard,37,Completed,"South Hill Sniping","South Hill Sniping: Objective #2","2","22:51:47","22:55:48",
Bot44,"Архипп Косков",hard,37,Completed,"South Hill Sniping","South Hill Sniping: Objective #1","2","22:55:53","22:58:10",
Bot44,"Архипп Косков",hard,37,Completed,"White Rook Barracks","White Rook Barracks: Objective #3","1","22:58:15","22:59:41",
Bot44,"Архипп Косков",hard,37,Failed,"White Rook Barracks","White Rook Barracks: Objective #1","1","22:59:46","23:00:05",
Bot44,"Архипп Косков",hard,37,Failed,"White Rook Barracks","White Rook Barracks: Objective #2","1","23:00:10","23:00:50",
Bot44,"Архипп Косков",hard,37,Completed,"Hermetic Depot","Hermetic Depot: Objective #7","1","23:00:56","23:01:57",
Bot44,"Архипп Косков",hard,37,Completed,"Hermetic Depot","Hermetic Depot: Objective #1","1","23:02:02","23:02:24",
Bot44,"Архипп Косков",hard,37,Active,"Hermetic Depot","Hermetic Depot: Objective #6","1","23:02:29","N/A",
Bot45,"Аркадий Смолин",hard,30,Failed,"The Bunker - Part 2","Zone prapor_025_area_1","1","22:51:34","22:58:27",
Bot46,"Михей Антипов",hard,48,Pending,"White King","White King: Objective #3","1","22:51:39","N/A",
Bot50,"Денис Американец (Daron)",normal,1,Failed,"White King","White King: Objective #6","1","22:52:53","22:55:24",
Bot53,"Ярослав Щербатых",hard,35,Completed,"Reserve","Zone huntsman_029","1","22:54:33","22:59:19",
Bot53,"Ярослав Щербатых",hard,35,Completed,"Train Yard Bunker Entrance","Train Yard Bunker Entrance: Objective #1","1","22:59:24","22:59:54",
Bot53,"Ярослав Щербатых",hard,35,Completed,"Black Knight","Black Knight: Objective #1","1","22:59:59","23:00:38",
Bot53,"Ярослав Щербатых",hard,35,Failed,"Black Knight","Black Knight: Objective #5","1","23:00:43","23:02:15",
Bot54,"Стас Степашин",hard,16,Failed,"White Knight RB-MP22","White Knight RB-MP22: Objective #1","1","22:54:36","22:56:18",
Bot55,"Артемий Львов",hard,37,Failed,"Reserve","Zone huntsman_029","1","22:54:45","22:58:55",
Bot56,"Дрон Всемогущий (Ayden)",normal,1,Failed,"Train Yard Bunker Entrance","Train Yard Bunker Entrance: Objective #1","1","22:55:43","22:56:29",
Bot59,"Архипп Усачёв",hard,25,Failed,"The Bunker - Part 2","Zone prapor_025_area_1","1","22:56:58","23:01:13",
Bot60,"Евдоким Богун",hard,29,Pending,"South Hill Sniping","South Hill Sniping: Objective #4","1","22:57:01","N/A",
Bot60,"Евдоким Богун",hard,29,Pending,"South Hill Sniping","South Hill Sniping: Objective #3","1","23:01:13","N/A",
Bot60,"Евдоким Богун",hard,29,Active,"South Hill Sniping","South Hill Sniping: Objective #2","1","23:01:13","N/A",
Bot61,"Аркадий Артемьев",hard,39,Pending,"White Bishop","White Bishop: Objective #6","1","22:57:03","N/A",
Bot62,"Андрей Стрелков",hard,35,Pending,"Train Yard","Train Yard: Objective #3","1","22:57:04","N/A",
Bot66,"Пахан Черный (Abdul)",normal,1,Pending,"D2 Switch","D2 Switch: Objective #1","1","22:59:00","N/A",
Bot68,"Oren Pearce",hard,6,Failed,"D2 Switch","D2 Switch: Objective #1","1","22:59:45","23:00:02",
Bot69,"Cyrus Mook",hard,22,Completed,"D2 from Dome","D2 from Dome: Objective #2","1","22:59:47","23:00:16",
Bot69,"Cyrus Mook",hard,22,Completed,"D2 from Dome","D2 from Dome: Objective #3","1","23:00:21","23:00:34",
Bot69,"Cyrus Mook",hard,22,Completed,"D2 from Dome","D2 from Dome: Objective #1","1","23:00:39","23:00:49",
Bot69,"Cyrus Mook",hard,22,Failed,"White Pawn","White Pawn: Objective #4","1","23:00:54","23:01:18",
Bot72,"Семён Ёжин",hard,17,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #2","1","23:00:47","23:01:00",
Bot72,"Семён Ёжин",hard,17,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #4","1","23:01:05","23:01:45",
Bot72,"Семён Ёжин",hard,17,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #1","1","23:01:50","23:02:24",
Bot72,"Семён Ёжин",hard,17,Completed,"Black Bishop Underground","Black Bishop Underground: Objective #3","1","23:02:29","23:03:08",
Bot72,"Семён Ёжин",hard,17,Active,"Black Bishop Underground","Black Bishop Underground: Objective #6","1","23:03:13","N/A",
Bot73,"Kennith Martucci",hard,34,Completed,"White Knight","White Knight: Objective #3","1","23:00:49","23:03:34",
Bot74,"Валёк Десинк (Dean)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #9","1","23:02:09","23:02:26",
Bot74,"Валёк Десинк (Dean)",normal,1,Failed,"Dome Buildings","Dome Buildings: Objective #6","1","23:02:31","23:02:40",
Bot74,"Валёк Десинк (Dean)",normal,1,Completed,"Dome Buildings","Dome Buildings: Objective #8","1","23:02:45","23:03:30",
Bot74,"Валёк Десинк (Dean)",normal,1,Active,"Dome Buildings","Dome Buildings: Objective #5","1","23:03:35","N/A",
Bot75,"Кирюха Потный (Scott)",normal,1,Failed,"D2 Area","D2 Area: Objective #5","1","23:02:12","23:02:42",
Bot75,"Кирюха Потный (Scott)",normal,1,Failed,"D2 Area","D2 Area: Objective #6","1","23:02:48","23:02:58",
Bot75,"Кирюха Потный (Scott)",normal,1,Failed,"D2 Area","D2 Area: Objective #2","1","23:02:59","23:03:30",
Bot75,"Кирюха Потный (Scott)",normal,1,Pending,"D2 Area","D2 Area: Objective #1","1","23:03:36","N/A",
