Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot47,"Ken Schmeltzer",hard,24,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","21:47:29","21:50:07",
Bot48,"Kermit Ofarrell",hard,27,Failed,"Power Switch","Power Switch: Objective #1","1","21:47:30","21:49:14",
Bot56,"Трофим Лосевский",hard,35,Failed,"Chumming","Zone place_skier_12_2","1","21:52:07","21:54:33",
Bot55,"Максим Добронравов",hard,26,Failed,"Chumming","Zone place_skier_12_2","1","21:52:07","21:54:33",
Bot57,"Тихон Соболевский",hard,8,Failed,"Bad Rep Evidence","Item Secure Folder 0031","1","21:52:08","21:54:37",
Bot61,"Сергей Касьяненко",hard,25,Active,"Cargo X - Part 2","Item Secure Folder 0013","1","21:52:18","N/A",
Bot58,"Василий Тихоход",hard,25,Failed,"Out of Curiosity","Zone gazel","1","21:52:18","21:54:05",
Bot58,"Василий Тихоход",hard,25,Failed,"Short Cut","Short Cut: Objective #1","1","21:54:10","21:56:02",
Bot58,"Василий Тихоход",hard,25,Failed,"Chemical - Part 4","Zone gazel","1","21:56:07","21:57:17",
Bot58,"Василий Тихоход",hard,25,Failed,"Big Customer","Zone gazel","1","21:57:22","21:57:44",
Bot58,"Василий Тихоход",hard,25,Pending,"Pharmacist","Zone vaz_feld","1","21:57:50","N/A",
Bot59,"Михей Зверев",hard,24,Pending,"Power Switch","Power Switch: Objective #1","1","21:52:18","N/A",
Bot60,"Кондрат Ляпунов",hard,4,Active,"The Huntsman Path - Evil Watchman","Zone huntsman_020","1","21:52:19","N/A",
Bot64,"Колян Дрищ (Juan)",normal,1,Active,"Power Switch","Power Switch: Objective #1","1","21:55:01","N/A",
Bot69,"Dudley Dong",hard,2,Failed,"Factory Shacks","Factory Shacks: Objective #1","1","21:57:12","21:57:47",
Bot70,"Marshall Chenoweth",hard,30,Pending,"Bullshit","Zone Q019_3","1","21:57:12","N/A",
Bot68,"Neil Gammage",hard,9,Pending,"Golden Swag","Item Golden Zibbo lighter","1","21:57:12","N/A",
Bot67,"Wallace Enos",hard,13,Failed,"Pharmacist","Zone room114","1","21:57:12","21:58:03",
Bot71,"Вениамин Цветков",hard,21,Active,"Cargo X - Part 2","Item Secure Folder 0013","1","21:57:32","N/A",
Bot72,"Борис Курицын",hard,10,Pending,"BP Depot","Zone fuel3","1","21:57:32","N/A",
Bot73,"Андрей Шереметьев",hard,23,Pending,"Short Cut","Short Cut: Objective #1","1","21:57:33","N/A",
