Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot89,"Merle Marques",hard,23,Failed,"Big Sale","Zone place_SALE_03_TREND","1","18:48:58","18:53:44",
Bot90,"Clemente Selvage",hard,37,Failed,"Pharmacy","Pharmacy: Objective #1","1","18:49:00","18:55:21",
Bot90,"Clemente Selvage",hard,37,Failed,"Informed Means Armed","Zone place_skier_11_3","1","18:55:26","19:05:07",
Bot102,"Dalton Sipp",hard,3,Completed,"Goshan North Office","Goshan North Office: Objective #2","1","18:53:48","18:55:39",
Bot102,"Dalton Sipp",hard,3,Failed,"Mantis","Mantis: Objective #1","1","18:55:44","18:58:22",
Bot103,"Billie Rittenberry",hard,8,Failed,"TTS","TTS: Objective #4","1","18:53:49","18:58:39",
Bot104,"Anton Reaves",hard,25,Failed,"Database - Part 1","Item Goshan cargo manifests","1","18:53:51","18:58:40",
Bot105,"Kieth Hohman",hard,8,Completed,"Mantis","Mantis: Objective #2","1","18:54:20","18:55:29",
Bot105,"Kieth Hohman",hard,8,Completed,"Mantis","Mantis: Objective #3","1","18:55:34","18:55:48",
Bot105,"Kieth Hohman",hard,8,Failed,"Mantis","Mantis: Objective #4","1","18:55:53","18:58:52",
Bot106,"Mitch Learned",hard,6,Failed,"2nd Floor Sniping","2nd Floor Sniping: Objective #3","1","18:54:23","18:54:34",
Bot106,"Mitch Learned",hard,6,Failed,"2nd Floor Sniping","2nd Floor Sniping: Objective #2","1","18:54:34","19:02:09",
Bot112,"Oswaldo Brister",hard,21,Failed,"Big Sale","Zone place_SALE_03_DINO","1","18:59:34","19:01:19",
Bot113,"Jewel Dehoyos",hard,10,Failed,"OLI Mall Entrance","OLI Mall Entrance: Objective #3","1","18:59:36","19:01:08",
Bot114,"Von Vandorn",hard,34,Failed,"The Blood of War - Part 1","Zone place_WARBLOOD_04_2","1","18:59:39","19:07:33",
Bot114,"Von Vandorn",hard,34,Failed,"The Blood of War - Part 1","Zone place_WARBLOOD_04_1","1","19:07:38","19:10:10",
Bot114,"Von Vandorn",hard,34,Active,"The Blood of War - Part 1","Zone place_WARBLOOD_04_3","1","19:10:15","N/A",
Bot115,"Hilton Coder",hard,3,Failed,"TEXHO","TEXHO: Objective #2","1","18:59:51","19:04:48",
Bot118,"Jonathon Santangelo",hard,29,Failed,"Big Sale","Zone place_SALE_03_TOPBRAND","1","19:02:13","19:02:28",
Bot118,"Jonathon Santangelo",hard,29,Completed,"Big Sale","Zone place_SALE_03_AVOKADO","1","19:02:33","19:03:43",
Bot118,"Jonathon Santangelo",hard,29,Completed,"Big Sale","Zone place_SALE_03_KOSTIN","1","19:03:48","19:09:05",
Bot118,"Jonathon Santangelo",hard,29,Completed,"Goshan North Office","Goshan North Office: Objective #2","1","19:09:10","19:12:01",
Bot119,"Derick Rennie",hard,7,Pending,"The National","The National: Objective #1","1","19:02:14","N/A",
Bot121,"Barrett Winchell",hard,16,Pending,"OLI Logistics Area","OLI Logistics Area: Objective #2","1","19:02:22","N/A",
Bot122,"Louie Philbrook",hard,36,Completed,"Power Station","Power Station: Objective #2","2","19:03:44","19:04:01",
Bot122,"Louie Philbrook",hard,36,Completed,"Power Station","Power Station: Objective #1","3","19:04:06","19:04:38",
Bot122,"Louie Philbrook",hard,36,Active,"The Key to Success","Item Clothes design handbook - Part 2","1","19:04:43","N/A",
Bot123,"Rubin Hewlett",hard,16,Failed,"Big Sale","Zone place_SALE_03_KOSTIN","1","19:03:48","19:10:53",
Bot129,"Omer Mckillip",hard,24,Active,"IDEA Office","IDEA Office: Objective #2","1","19:09:11","N/A",
Bot130,"Cornelius Greenblatt",hard,1,Pending,"IDEA Office","IDEA Office: Objective #2","1","19:09:18","N/A",
Bot131,"Erin Tack",hard,20,Pending,"TTS","TTS: Objective #4","1","19:09:21","N/A",
Bot132,"Пантелей Липов",hard,9,Active,"KIBA Alarm Panel 1","KIBA Alarm Panel 1: Objective #1","1","19:10:12","N/A",
Bot133,"Илья Жестоков",hard,20,Active,"KIBA","KIBA: Objective #1","1","19:10:15","N/A",
Bot136,"Jermaine Recker",hard,17,Active,"Pharmacy","Pharmacy: Objective #1","1","19:11:37","N/A",
