[2024-07-03T19:13:02.315Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_iotv_1 5b44cf1486f77431723e3d05, unable to find plates of level: 6. Using mod items default plate
[2024-07-03T19:13:02.316Z] debug: 	No default: mod_pistolgrip_000 mod found on template: weapon_izhmash_ak105_545x39 and multiple items found in existing pool
[2024-07-03T19:13:02.343Z] debug: 	Generated 15 sptUsec () normal bots
[2024-07-03T19:13:02.344Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:02.345Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:02.346Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:02.346Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:02.347Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:02.348Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:02.349Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:02.350Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:04.732Z] debug: 	No default: mod_pistol_grip mod found on template: weapon_mossberg_590a1_12g and multiple items found in existing pool
[2024-07-03T19:13:04.874Z] debug: 	No default: mod_muzzle mod found on template: weapon_remington_model_870_12g and multiple items found in existing pool
[2024-07-03T19:13:05.328Z] debug: 	Generated 50 assault () normal bots
[2024-07-03T19:13:05.330Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:05.330Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:05.331Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:05.332Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:05.363Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\assault
[2024-07-03T19:13:05.409Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\assault
[2024-07-03T19:13:05.442Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\marksman
[2024-07-03T19:13:05.473Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\marksman
[2024-07-03T19:13:05.502Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\marksman
[2024-07-03T19:13:05.532Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\bossSanitar
[2024-07-03T19:13:05.564Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\followerSanitar
[2024-07-03T19:13:05.594Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\bossKnight
[2024-07-03T19:13:05.623Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\followerBigPipe
[2024-07-03T19:13:05.653Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\followerBirdEye
[2024-07-03T19:13:05.683Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\arenaFighterEvent
[2024-07-03T19:13:05.717Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\sectantPriest
[2024-07-03T19:13:05.748Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\limit\sectantWarrior
[2024-07-03T19:13:05.818Z] debug: 	[WS] Pinging player: 665e215e000507f5f41af94a
[2024-07-03T19:13:06.007Z] info: 	[Client Request] 80.6.65.95 \launcher\profile\info
[2024-07-03T19:13:06.010Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:06.245Z] debug: 	No default: mod_muzzle mod found on template: weapon_remington_model_870_12g and multiple items found in existing pool
[2024-07-03T19:13:06.655Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr153_12g and multiple items found in existing pool
[2024-07-03T19:13:06.997Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr153_12g and multiple items found in existing pool
[2024-07-03T19:13:07.297Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr133_12g and multiple items found in existing pool
[2024-07-03T19:13:07.450Z] debug: 	No default: mod_pistol_grip mod found on template: weapon_mossberg_590a1_12g and multiple items found in existing pool
[2024-07-03T19:13:07.573Z] debug: 	No default: mod_pistol_grip mod found on template: weapon_mossberg_590a1_12g and multiple items found in existing pool
[2024-07-03T19:13:07.695Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr133_12g and multiple items found in existing pool
[2024-07-03T19:13:07.989Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr153_12g and multiple items found in existing pool
[2024-07-03T19:13:08.141Z] debug: 	Generated 50 assault () normal bots
[2024-07-03T19:13:08.482Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr133_12g and multiple items found in existing pool
[2024-07-03T19:13:08.957Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr153_12g and multiple items found in existing pool
[2024-07-03T19:13:09.159Z] debug: 	No default: mod_pistol_grip mod found on template: weapon_mossberg_590a1_12g and multiple items found in existing pool
[2024-07-03T19:13:09.488Z] debug: 	Failed to place item 3 of 4 items into assault containers: Pockets. Tried 4 times, reason: NO_SPACE, skipping
[2024-07-03T19:13:09.998Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr153_12g and multiple items found in existing pool
[2024-07-03T19:13:10.043Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr153_12g and multiple items found in existing pool
[2024-07-03T19:13:10.201Z] debug: 	Generated 50 assault () hard bots
[2024-07-03T19:13:10.674Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr153_12g and multiple items found in existing pool
[2024-07-03T19:13:10.790Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr133_12g and multiple items found in existing pool
[2024-07-03T19:13:10.836Z] debug: 	No default: mod_muzzle mod found on template: weapon_remington_model_870_12g and multiple items found in existing pool
[2024-07-03T19:13:10.923Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr153_12g and multiple items found in existing pool
[2024-07-03T19:13:11.058Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr133_12g and multiple items found in existing pool
[2024-07-03T19:13:11.581Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmeh_mr153_12g and multiple items found in existing pool
[2024-07-03T19:13:12.334Z] debug: 	No default: mod_muzzle mod found on template: weapon_remington_model_870_12g and multiple items found in existing pool
[2024-07-03T19:13:12.677Z] debug: 	Generated 50 assault () easy bots
[2024-07-03T19:13:13.744Z] debug: 	Generated 30 marksman () hard bots
[2024-07-03T19:13:14.790Z] debug: 	Generated 30 marksman () normal bots
[2024-07-03T19:13:15.800Z] debug: 	Generated 30 marksman () easy bots
[2024-07-03T19:13:16.346Z] debug: 	Generated 5 bossSanitar () normal bots
[2024-07-03T19:13:16.543Z] debug: 	Generated 5 followerSanitar () normal bots
[2024-07-03T19:13:17.162Z] debug: 	Generated 5 bossKnight () normal bots
[2024-07-03T19:13:18.523Z] debug: 	Generated 5 followerBigPipe () normal bots
[2024-07-03T19:13:20.320Z] debug: 	Generated 5 followerBirdEye () normal bots
[2024-07-03T19:13:22.202Z] debug: 	Generated 15 arenaFighterEvent (arenaFighterEvent) normal bots
[2024-07-03T19:13:23.257Z] debug: 	Generated 10 sectantPriest () normal bots
[2024-07-03T19:13:23.706Z] debug: 	Generated 10 sectantWarrior () normal bots
[2024-07-03T19:13:23.820Z] debug: 	Saved 15 profiles, took: 113.45ms
[2024-07-03T19:13:23.822Z] info: 	[Client Request] 80.6.65.95 \launcher\server\version
[2024-07-03T19:13:23.823Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:23.842Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_otv_ucp 64abd93857958b4249003418, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:23.842Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_otv_ucp 64abd93857958b4249003418, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:23.901Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_kirasa 5b44d22286f774172b0c9de8, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:23.901Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_kirasa 5b44d22286f774172b0c9de8, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:23.902Z] debug: 	No default: mod_stock mod found on template: weapon_adar_2-15_556x45 and multiple items found in existing pool
[2024-07-03T19:13:23.935Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 2. Using mod items default plate
[2024-07-03T19:13:23.935Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:23.935Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:23.935Z] debug: 	Plate slot: Left_side_plate selection for armor: 5c0e5edb86f77461f55ed1f7 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:23.935Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:23.935Z] debug: 	Plate slot: Right_side_plate selection for armor: 5c0e5edb86f77461f55ed1f7 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:23.990Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_kirasa 5b44d22286f774172b0c9de8, unable to find plates of level: 6. Using mod items default plate
[2024-07-03T19:13:23.990Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_kirasa 5b44d22286f774172b0c9de8, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:23.991Z] debug: 	No default: mod_muzzle mod found on template: weapon_izhmash_mosin_rifle_762x54 and multiple items found in existing pool
[2024-07-03T19:13:24.018Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.018Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 6. Using mod items default plate
[2024-07-03T19:13:24.018Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.018Z] debug: 	Plate slot: Right_side_plate selection for armor: 5c0e5edb86f77461f55ed1f7 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.018Z] debug: 	No default: mod_muzzle mod found on template: weapon_steyr_aug_a1_556x45 and multiple items found in existing pool
[2024-07-03T19:13:24.043Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.044Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.044Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.044Z] debug: 	Plate slot: Left_side_plate selection for armor: 5c0e5edb86f77461f55ed1f7 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.044Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.044Z] debug: 	Plate slot: Right_side_plate selection for armor: 5c0e5edb86f77461f55ed1f7 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.074Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.074Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.074Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 6. Using mod items default plate
[2024-07-03T19:13:24.074Z] debug: 	Plate slot: Left_side_plate selection for armor: 5c0e5edb86f77461f55ed1f7 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.074Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.074Z] debug: 	Plate slot: Right_side_plate selection for armor: 5c0e5edb86f77461f55ed1f7 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.074Z] debug: 	No default: mod_reciever mod found on template: weapon_izhmash_aks74n_545x39 and multiple items found in existing pool
[2024-07-03T19:13:24.126Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.126Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.126Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.126Z] debug: 	Plate slot: Left_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.126Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 3. Using mod items default plate
[2024-07-03T19:13:24.126Z] debug: 	Plate slot: Right_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.157Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.157Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.157Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.157Z] debug: 	Plate slot: Left_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.158Z] debug: 	No default: mod_muzzle mod found on template: weapon_remington_model_700_762x51 and multiple items found in existing pool
[2024-07-03T19:13:24.181Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.181Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 6. Using mod items default plate
[2024-07-03T19:13:24.181Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 3. Using mod items default plate
[2024-07-03T19:13:24.182Z] debug: 	Plate slot: Left_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.208Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_trooper 5c0e655586f774045612eeb2, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.208Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_trooper 5c0e655586f774045612eeb2, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.232Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.232Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.232Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.232Z] debug: 	Plate slot: Left_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.232Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.232Z] debug: 	Plate slot: Right_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.260Z] debug: 	Generated 15 sptBear () normal bots
[2024-07-03T19:13:24.262Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:24.264Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:24.272Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 6. Using mod items default plate
[2024-07-03T19:13:24.272Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.272Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_zhuk3 5c0e5edb86f77461f55ed1f7, unable to find plates of level: 3. Using mod items default plate
[2024-07-03T19:13:24.272Z] debug: 	Plate slot: Right_side_plate selection for armor: 5c0e5edb86f77461f55ed1f7 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.335Z] debug: 	No default: mod_reciever mod found on template: weapon_molot_akm_vpo_209_366_TKM and multiple items found in existing pool
[2024-07-03T19:13:24.421Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_kirasa 5b44d22286f774172b0c9de8, unable to find plates of level: 3. Using mod items default plate
[2024-07-03T19:13:24.421Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_kirasa 5b44d22286f774172b0c9de8, unable to find plates of level: 3. Using mod items default plate
[2024-07-03T19:13:24.448Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.448Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.478Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_trooper 5c0e655586f774045612eeb2, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.479Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_trooper 5c0e655586f774045612eeb2, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.479Z] debug: 	No default: mod_reciever mod found on template: weapon_molot_vepr_km_vpo_136_762x39 and multiple items found in existing pool
[2024-07-03T19:13:24.505Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.505Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.505Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.506Z] debug: 	Plate slot: Right_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.536Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 3. Using mod items default plate
[2024-07-03T19:13:24.536Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 3. Using mod items default plate
[2024-07-03T19:13:24.536Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.536Z] debug: 	Plate slot: Left_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.536Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.537Z] debug: 	Plate slot: Right_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.564Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 6. Using mod items default plate
[2024-07-03T19:13:24.565Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.565Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 6. Using mod items default plate
[2024-07-03T19:13:24.565Z] debug: 	Plate slot: Left_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.565Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 6. Using mod items default plate
[2024-07-03T19:13:24.565Z] debug: 	Plate slot: Right_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.592Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_kirasa 5b44d22286f774172b0c9de8, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.592Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_kirasa 5b44d22286f774172b0c9de8, unable to find plates of level: 6. Using mod items default plate
[2024-07-03T19:13:24.626Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.626Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.626Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 4. Using mod items default plate
[2024-07-03T19:13:24.626Z] debug: 	Plate slot: Left_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.626Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.626Z] debug: 	Plate slot: Right_side_plate selection for armor: 609e8540d5c319764c2bc2e9 failed: NO_DEFAULT_FILTER, skipping
[2024-07-03T19:13:24.665Z] debug: 	No default: mod_stock mod found on template: weapon_adar_2-15_556x45 and multiple items found in existing pool
[2024-07-03T19:13:24.701Z] debug: 	No default: mod_reciever mod found on template: weapon_izhmash_akms_762x39 and multiple items found in existing pool
[2024-07-03T19:13:24.732Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 3. Using mod items default plate
[2024-07-03T19:13:24.732Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorcrv 609e8540d5c319764c2bc2e9, unable to find plates of level: 5. Using mod items default plate
[2024-07-03T19:13:24.783Z] debug: 	Generated 15 sptUsec () normal bots
[2024-07-03T19:13:24.784Z] info: 	[Client Request] 94.12.72.196 \singleplayer\scav\traitorscavhostile
[2024-07-03T19:13:24.908Z] info: 	[Client Request] 94.12.72.196 \launcher\profile\info
[2024-07-03T19:13:25.050Z] info: 	[Client Request] 94.12.72.196 \launcher\server\version
[2024-07-03T19:13:25.118Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:25.186Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:25.189Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:25.190Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:26.171Z] info: 	[Client Request] 94.12.72.196 \singleplayer\settings\bot\getBotBehaviours\
[2024-07-03T19:13:27.264Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:27.279Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:27.836Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:28.719Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:28.806Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:29.945Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:30.917Z] info: 	[Client Request] 80.6.65.95 \client\repeatalbeQuests\activityPeriods
[2024-07-03T19:13:30.917Z] debug: 	[Quest Check] Daily quests are still valid.
[2024-07-03T19:13:30.917Z] debug: 	[Quest Check] Weekly quests are still valid.
[2024-07-03T19:13:32.418Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:37.710Z] info: 	[Client Request] 94.12.72.196 \fika\update\ping
[2024-07-03T19:13:38.554Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:39.488Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:39.634Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:43.843Z] debug: 	Saved 15 profiles, took: 96.03ms
[2024-07-03T19:13:45.113Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:46.071Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
[2024-07-03T19:13:46.518Z] info: 	[Client Request] 94.12.72.196 \QuestingBots\GenerateBot\0
